Entidade,Ano,Produção Anual de Plástico,Código_x,Participação na emissão global de plásticos para o oceano,Código_y,Participação da reciclagem do lixo total regional,Participação da queima do lixo total regional,Participação do lixo descartado e mal gerido do total regional,Participação do lixo encaminhado para aterros do total regional,Código,Lixo plástico mal gerenciado por pessoa (kg por ano),Cidade,Região,Qualidade do Ar,Poluição da Água
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Gwangyang,South Jeolla,0.0,100.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Gwangju,Gyeonggi Province,41.66666667,0.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Gumi,North Gyeongsang Province,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Gunsan,North Jeolla Province,12.5,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Gimcheon,North Gyeongsang Province,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Mokpo,South Jeolla,37.5,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Gyeongju,North Gyeongsang Province,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Bucheon,Gyeonggi Province,10.0,0.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Seosan,South Chungcheong Province,37.5,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Seongnam,Gyeonggi Province,12.5,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Andong,North Gyeongsang Province,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Ansan,Gyeonggi Province,33.33333333,25.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Anyang,Gyeonggi Province,7.5,58.33333333
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Yeosu,South Jeolla,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Wonju,Gangwon Province,12.5,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Uijeongbu,Gyeonggi Province,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Icheon,Gyeonggi Province,0.0,100.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Jeonju,North Jeolla Province,19.44444444,100.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Jeju,Jeju Province,50.0,60.71428571
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Jecheon,North Chungcheong Province,12.5,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Cheonan,South Chungcheong Province,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Cheongju,North Chungcheong Province,7.142857143,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Chuncheon,Gangwon Province,31.25,12.5
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Pyeongtaek,Gyeonggi Province,0.0,75.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Pohang,North Gyeongsang Province,43.75,37.5
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Changwon,South Gyeongsang,31.25,75.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Barcelona,Catalonia,35.49723757,51.31578947
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Madrid,Community of Madrid,36.23417722,18.95424837
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Toledo,Castile-La Mancha,75.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Girona,Catalonia,100.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Valladolid,Castile and Leon,70.0,41.66666667
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Bilbao,Basque Autonomous Community,70.0,26.31578947
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Seville,Andalusia,57.14285714,23.80952381
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Vigo,Galicia,86.45833333,21.25
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Granada,Andalusia,58.92857143,14.28571429
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Valencia,Community of Valencia,59.65909091,38.41463415
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Palma,Balearic Islands,75.0,36.66666667
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Malaga,Andalusia,75.0,30.55555556
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Burgos,Castile and Leon,100.0,33.33333333
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Pamplona,Navarre,100.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Almeria,Andalusia,75.0,43.75
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Elche,Community of Valencia,85.0,41.66666667
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Lugo,Galicia,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Alicante,Community of Valencia,80.68181818,40.625
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Murcia,Region of Murcia,68.18181818,32.14285714
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Huelva,Andalusia,40.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Sabadell,Catalonia,50.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Gijon,Asturias,50.0,25.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Jerez de la Frontera,Andalusia,67.85714286,25.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Pontevedra,Galicia,96.42857143,16.66666667
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,La Linea de la Concepcion,Andalusia,37.5,75.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Ronda,Andalusia,100.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Aviles,Asturias,50.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Tarragona,Catalonia,50.0,45.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Castello de la Plana,Community of Valencia,87.5,25.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Albacete,Castile-La Mancha,75.0,12.5
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Badalona,Catalonia,87.5,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Vilanova i la Geltru,Catalonia,87.5,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Caceres,Extremadura,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Badajoz,Extremadura,96.875,43.75
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Jaen,Andalusia,75.0,37.5
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Cadiz,Andalusia,77.77777778,25.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Salamanca,Castile and Leon,96.42857143,25.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Gandia,Community of Valencia,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Alcala de Henares,Community of Madrid,75.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Fuenlabrada,Community of Madrid,87.5,100.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Ourense,Galicia,100.0,33.33333333
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Cartagena,Region of Murcia,65.625,25.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Coslada,Community of Madrid,70.83333333,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Mostoles,Community of Madrid,87.5,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Plasencia,Extremadura,75.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Ibiza,Balearic Islands,68.75,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Algeciras,Andalusia,75.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Marbella,Andalusia,94.64285714,42.85714286
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Ferrol,Galicia,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Barakaldo,Basque Autonomous Community,87.5,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Benidorm,Community of Valencia,80.55555556,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Puerto de la Cruz,Canary Islands,100.0,62.5
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Arrecife,Canary Islands,80.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Cuevas del Almanzora,Andalusia,62.5,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Ribeseya,Asturias,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Guadalajara,Castile-La Mancha,75.0,75.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,San Cristobal de La Laguna,Canary Islands,80.0,100.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Oviedo,Asturias,67.85714286,25.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Talavera de la Reina,Castile-La Mancha,91.66666667,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Las Palmas de Gran Canaria,Canary Islands,70.45454545,48.61111111
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Santander,Cantabria,83.33333333,10.71428571
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Santiago de Compostela,Galicia,95.83333333,37.5
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Leon,Castile and Leon,83.33333333,31.25
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Getafe,Community of Madrid,45.83333333,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Ponferrada,Castile and Leon,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Santa Cruz de Tenerife,Canary Islands,80.0,46.42857143
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Aranjuez,Community of Madrid,100.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Huesca,Aragon,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Sagunto,Community of Valencia,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Zaragoza,Aragon,80.55555556,32.14285714
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Avila,Castile and Leon,87.5,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Teruel,Aragon,100.0,50.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Ciudad Real,Castile-La Mancha,82.14285714,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Palencia,Castile and Leon,79.16666667,37.5
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Cordoba,Andalusia,85.71428571,8.333333333
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Vic,Catalonia,100.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Segovia,Castile and Leon,100.0,0.0
Spain,2019.0,,ESP,0.023992861,,,,,,ESP,0.435415196,Zamora city,Castile and Leon,100.0,50.0
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Colombo,Western Province,45.13274336,62.73148148
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Sri Jayawardenepura Kotte,Western Province,75.0,75.0
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Kandy,Central Province,28.125,43.42105263
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Jaffna,Northern Province,53.57142857,53.57142857
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Galle,Southern Province,75.0,37.5
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Badulla,Uva Province,50.0,50.0
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Negombo,Western Province,30.55555556,69.44444444
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Kurunegala,North Western Province,50.0,100.0
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Kalutara,Western Province,75.0,75.0
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Nuwara Eliya,Central Province,83.33333333,16.66666667
Sri Lanka,2019.0,,LKA,0.985647164,,,,,,LKA,7.290658413,Matara,Southern Province,25.0,66.66666667
Sudan,2019.0,,SDN,0.010822312,,,,,,SDN,18.25672109,Khartoum,Khartoum,42.85714286,78.125
Sudan,2019.0,,SDN,0.010822312,,,,,,SDN,18.25672109,Omdurman,Khartoum,25.0,62.5
Sudan,2019.0,,SDN,0.010822312,,,,,,SDN,18.25672109,Nyala,South Darfur,100.0,0.0
Sudan,2019.0,,SDN,0.010822312,,,,,,SDN,18.25672109,Wad Madani,Gezira,100.0,25.0
Suriname,2019.0,,SUR,0.171217143,,,,,,SUR,39.47160069,Paramaribo,Paramaribo District,61.36363636,54.54545455
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Stockholm,Stockholm County,83.20610687,15.0390625
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Skovde,Vastra Gotaland County,100.0,0.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Uppsala,Uppsala County,88.54166667,7.894736842
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Gothenburg,Vastra Gotaland County,82.25806452,20.53571429
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Helsingborg,Skane County,31.25,35.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Vasteras,Vastmanland County,80.76923077,16.66666667
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Linkoping,Ostergotland County,85.0,0.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Umea,Vasterbotten County,97.22222222,0.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Orebro,Orebro County,87.5,12.5
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Kalmar,Kalmar County,100.0,50.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Molndal,Vastra Gotaland County,100.0,50.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Nykoping,Sodermanland County,100.0,50.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Visby,Gotland County,75.0,0.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Mora,Dalarna County,75.0,0.0
Sweden,2019.0,,SWE,0.003675502,,,,,,SWE,0.423973695,Solna,Stockholm County,58.33333333,25.0
Switzerland,,,,,,,,,,,,Bern,Canton of Bern,94.31818182,12.5
Switzerland,,,,,,,,,,,,Geneva,Canton of Geneva,71.53846154,17.37288136
Switzerland,,,,,,,,,,,,Zurich,Canton of Zurich,83.80952381,10.71428571
Switzerland,,,,,,,,,,,,Lausanne,Canton of Vaud,78.26086957,17.5
Switzerland,,,,,,,,,,,,Biel/Bienne,Canton of Bern,37.5,31.25
Switzerland,,,,,,,,,,,,Lucerne,Canton of Lucerne,71.66666667,21.875
Switzerland,,,,,,,,,,,,Lugano,Ticino,67.85714286,12.5
Switzerland,,,,,,,,,,,,Schaffhausen,Canton of Schaffhausen,87.5,18.75
Switzerland,,,,,,,,,,,,Winterthur,Canton of Zurich,91.66666667,0.0
Switzerland,,,,,,,,,,,,Aarau,Canton Aargau,87.5,0.0
Switzerland,,,,,,,,,,,,St. Gallen,Canton of St. Gallen,96.875,0.0
Switzerland,,,,,,,,,,,,Fribourg,canton of Fribourg,92.85714286,25.0
Switzerland,,,,,,,,,,,,Aigle,Canton of Vaud,75.0,25.0
Switzerland,,,,,,,,,,,,Vernier,Canton of Geneva,12.5,75.0
Switzerland,,,,,,,,,,,,Baden,Canton Aargau,75.0,20.0
Switzerland,,,,,,,,,,,,Nyon,Canton of Vaud,100.0,0.0
Switzerland,,,,,,,,,,,,Lancy,Canton of Geneva,75.0,0.0
Switzerland,,,,,,,,,,,,Dubendorf,Canton of Zurich,100.0,50.0
Switzerland,,,,,,,,,,,,Baar,Canton of Zug,75.0,50.0
Switzerland,,,,,,,,,,,,Davos,Grisons,100.0,50.0
Switzerland,,,,,,,,,,,,La Chaux-de-Fonds,Canton of Neuchatel,75.0,0.0
Switzerland,,,,,,,,,,,,Olten,Canton of Solothurn,80.0,100.0
Switzerland,,,,,,,,,,,,Sion,Canton of Valais,80.0,6.25
Switzerland,,,,,,,,,,,,Zug,Canton of Zug,91.66666667,8.333333333
Switzerland,,,,,,,,,,,,Vevey,Canton of Vaud,100.0,0.0
Switzerland,,,,,,,,,,,,Solothurn,Canton of Solothurn,100.0,50.0
Switzerland,,,,,,,,,,,,Chur,Grisons,100.0,0.0
Switzerland,,,,,,,,,,,,Cham,Canton of Zug,100.0,0.0
Switzerland,,,,,,,,,,,,Neuchatel,Canton of Neuchatel,92.85714286,0.0
Switzerland,,,,,,,,,,,,Montreux,Canton of Vaud,62.5,50.0
Switzerland,,,,,,,,,,,,Langenthal,Canton of Bern,100.0,0.0
Syria,2019.0,,SYR,0.00449228,,,,,,SYR,0.029408319,Aleppo,Aleppo Governorate,25.0,55.0
Syria,2019.0,,SYR,0.00449228,,,,,,SYR,0.029408319,Tartus,Tartus Governorate,0.0,100.0
Syria,2019.0,,SYR,0.00449228,,,,,,SYR,0.029408319,Jableh,Latakia Governorate,0.0,100.0
Syria,2019.0,,SYR,0.00449228,,,,,,SYR,0.029408319,Latakia,Latakia Governorate,62.5,37.5
Syria,2019.0,,SYR,0.00449228,,,,,,SYR,0.029408319,Baniyas,Tartus Governorate,25.0,91.66666667
Syria,2019.0,,SYR,0.00449228,,,,,,SYR,0.029408319,Azaz,Aleppo Governorate,8.333333333,50.0
Syria,2019.0,,SYR,0.00449228,,,,,,SYR,0.029408319,Darayya,Rif Dimashq Governorate,100.0,25.0
Taiwan,2019.0,,TWN,0.054213657,,,,,,TWN,0.315554808,Keelung,Taiwan Province,50.0,50.0
Taiwan,2019.0,,TWN,0.054213657,,,,,,TWN,0.315554808,Puli,Taiwan Province,25.0,50.0
Tanzania,2019.0,,TZA,0.590632779,,,,,,TZA,29.59055254,Dar es Salaam,Dar es Salaam Region,46.875,76.0
Tanzania,2019.0,,TZA,0.590632779,,,,,,TZA,29.59055254,Dodoma,Dodoma Region,50.0,50.0
Tanzania,2019.0,,TZA,0.590632779,,,,,,TZA,29.59055254,Arusha,Arusha Region,91.66666667,50.0
Tanzania,2019.0,,TZA,0.590632779,,,,,,TZA,29.59055254,Mwanza,Mwanza Region,60.0,55.0
Tanzania,2019.0,,TZA,0.590632779,,,,,,TZA,29.59055254,Moshi,Kilimanjaro Region,75.0,0.0
Tanzania,2019.0,,TZA,0.590632779,,,,,,TZA,29.59055254,Mtwara,Mtwara Region,50.0,50.0
Tanzania,2019.0,,TZA,0.590632779,,,,,,TZA,29.59055254,Songea,Ruvuma Region,62.5,75.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Chiang Mai,Chiang Mai,19.27710843,59.45945946
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Ubon Ratchathani,Ubon Ratchathani,50.0,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Chon Buri,Chon Buri,60.71428571,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Pattaya,Chon Buri,19.40789474,78.66666667
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Nakhon Pathom,Nakhon Pathom,25.0,62.5
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Loei,Loei,37.5,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Nakhon Ratchasima,Nakhon Ratchasima,25.0,64.28571429
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Hat Yai,Songkhla,75.0,25.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Hua Hin,Prachuap Khiri Khan,39.28571429,76.78571429
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Saraburi,Saraburi,14.28571429,100.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Mae Hong Son,Mae Hong Son,50.0,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Nonthaburi,Nonthaburi,33.33333333,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Songkhla,Songkhla,42.85714286,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Udon Thani,Udon Thani,40.0,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Surat Thani,Surat Thani,37.5,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Phuket,Phuket,70.68965517,70.23809524
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Chiang Rai,Chiang Rai,22.36842105,62.5
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Phitsanulok,Phitsanulok,75.0,0.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Khon Kaen,Khon Kaen,42.85714286,62.5
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Krabi,Krabi,100.0,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Nakhon Si Thammarat,Nakhon Si Thammarat,100.0,25.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Nakhon Sawan,Nakhon Sawan,30.55555556,41.66666667
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Lampang,Lampang,12.5,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Sakon Nakhon,Sakon Nakhon,0.0,100.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Nan,Nan,25.0,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Rayong,Rayong,43.75,75.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Nong Khai,Nong Khai,50.0,37.5
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Chachoengsao,Chachoengsao,75.0,100.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Surin,Surin,75.0,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Yala,Yala,70.83333333,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Ratchaburi,Ratchaburi,35.0,0.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Phrae,Phrae,12.5,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Si Sa Ket,Si Sa Ket,75.0,25.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Phetchabun,Phetchabun,58.33333333,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Samut Sakhon,Samut Sakhon,14.28571429,75.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Pak Kret,Nonthaburi,40.625,87.5
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Khlong Luang,Pathum Thani,25.0,25.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Samut Prakan,Samut Prakan,34.375,50.0
Thailand,2019.0,,THA,2.328430622,,,,,,THA,19.55720564,Bang Kruai,Nonthaburi,25.0,50.0
The Bahamas,,,,,,,,,,,,Marsh Harbour,Central Abaco,50.0,75.0
Timor-Leste,,,,,,,,,,,,Dili,Dili municipality,59.375,62.5
Timor-Leste,,,,,,,,,,,,Ainaro,Ainaro Municipality,100.0,75.0
Togo,2019.0,,TGO,0.044514415,,,,,,TGO,15.06842366,Lome,Maritime,37.5,75.0
Tonga,2019.0,,TON,0.0,,,,,,TON,6.403846154,,,,
Trinidad and Tobago,2019.0,,TTO,0.363160033,,,,,,TTO,52.42939068,Princes Town,Princes Town,0.0,100.0
Trinidad and Tobago,2019.0,,TTO,0.363160033,,,,,,TTO,52.42939068,Diego Martin,Diego Martin Regional Corporation,100.0,50.0
Trinidad and Tobago,2019.0,,TTO,0.363160033,,,,,,TTO,52.42939068,San Juan,San Juan-Laventille,25.0,25.0
Trinidad and Tobago,2019.0,,TTO,0.363160033,,,,,,TTO,52.42939068,Couva,Couva-Tabaquite-Talparo,43.75,43.75
Trinidad and Tobago,2019.0,,TTO,0.363160033,,,,,,TTO,52.42939068,Sangre Grande,Sangre Grande Regional Corporation,75.0,75.0
Trinidad and Tobago,2019.0,,TTO,0.363160033,,,,,,TTO,52.42939068,Siparia,Siparia Regional Corporation,62.5,50.0
Trinidad and Tobago,2019.0,,TTO,0.363160033,,,,,,TTO,52.42939068,Saint Joseph,Tunapuna-Piarco Regional Corporation,100.0,75.0
Tunisia,2019.0,,TUN,0.07024293,,,,,,TUN,24.7574177,Tunis,Tunis Governorate,36.25,61.11111111
Tunisia,2019.0,,TUN,0.07024293,,,,,,TUN,24.7574177,Sfax,Sfax Governorate,11.11111111,70.83333333
Tunisia,2019.0,,TUN,0.07024293,,,,,,TUN,24.7574177,Bizerte,Bizerte Governorate,18.75,43.75
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Ankara,Ankara Province,38.9084507,57.95454545
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Antalya,Antalya Province,67.1875,41.07142857
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Izmir,Izmir Province,47.08737864,58.60215054
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Adana,Adana Province,55.0,12.5
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Bursa,Bursa Province,55.76923077,37.5
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Edirne,Edirne Province,33.33333333,50.0
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Trabzon,Trabzon Province,27.77777778,25.0
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Kayseri,Kayseri Province,25.0,62.5
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Konya,Konya Province,18.18181818,45.0
Turkey,2019.0,,TUR,1.462951959,,,,,,TUR,19.85029366,Antakya,Hatay Province,87.5,50.0
